TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,SEASON,SEASON_TYPE,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,FTA_RATE,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK
1610612755,Philadelphia 76ers,82,52,30,0.634,48.2,2.8,-1.1,0.038,0.9,0.2,0.027,-2.0,-2.9,0.007,0.9,4.3,5.2,5.4,2.2,-0.2,0.0,0.0,1.7,-1.7,4.5,4.5,2017-18,Regular Season,107.4,108.5,102.0,103.9,5.4,4.6,0.663,1.64,19.1,0.286,0.736,0.52,0.163,0.535,0.568,102.2,100.75,83.96,8299,0.542,1,5,5,5,16,13,3,4,2,15,2,5,12,1,30,7,8,4,2,16.9,13.7,11.5,47.2,18.5,12.3,10.3,41.6,12,5,16,8,27,14,4,1,10,1,29,19,12,0.656,0.344,0.544,0.114,0.3,0.104,0.156,0.154,0.43,0.556,0.444,0.954,0.046,0.663,0.337,18,13,17,19,13,17,15,15,13,2,29,1,30,2,29
1610612756,Phoenix Suns,82,21,61,0.256,48.1,-3.3,-1.6,-0.029,-1.6,-1.4,-0.039,-1.1,-0.6,-0.026,-0.2,-1.6,-1.7,-2.0,2.3,-1.7,-1.4,1.4,1.1,-1.1,-9.4,-9.4,2017-18,Regular Season,100.8,102.8,110.6,111.7,-9.7,-9.0,0.553,1.35,15.6,0.271,0.724,0.493,0.155,0.495,0.532,102.6,101.14,84.28,8293,0.442,1,30,30,30,27,30,30,30,27,30,29,14,22,22,27,30,28,2,30,15.0,12.9,14.4,46.1,18.6,13.2,14.6,47.1,27,12,7,10,29,23,29,22,7,24,26,28,22,0.68,0.32,0.561,0.118,0.269,0.138,0.17,0.144,0.443,0.467,0.533,0.823,0.177,0.553,0.447,12,19,11,18,24,5,6,27,8,25,6,18,13,27,4
1610612757,Portland Trail Blazers,82,49,33,0.598,48.2,0.9,1.1,0.005,0.6,1.6,0.002,0.1,-1.1,0.045,0.9,1.7,2.6,-0.7,0.9,-0.4,0.1,-0.1,0.4,-0.4,2.6,2.6,2017-18,Regular Season,106.1,108.4,104.2,105.7,1.9,2.7,0.496,1.44,15.0,0.279,0.746,0.513,0.139,0.511,0.549,98.8,97.11,80.93,7992,0.51,1,7,7,7,18,14,6,9,30,28,30,7,6,4,8,23,17,19,11,14.0,13.5,8.1,43.0,14.9,11.7,11.3,42.1,30,7,30,23,5,9,10,3,19,4,19,29,6,0.676,0.324,0.549,0.141,0.293,0.076,0.158,0.133,0.408,0.416,0.584,0.721,0.279,0.496,0.504,13,18,15,8,17,30,12,30,20,30,1,29,2,30,1
1610612758,Sacramento Kings,82,27,55,0.329,48.2,0.0,3.7,-0.02,-2.9,-7.5,-0.002,-4.1,-4.7,-0.03,0.4,-3.2,-2.9,-2.1,-0.6,0.1,-0.6,0.6,2.6,-2.6,-7.0,-7.0,2017-18,Regular Season,101.1,103.1,109.0,110.4,-7.9,-7.3,0.556,1.57,16.6,0.264,0.731,0.489,0.143,0.502,0.529,97.1,95.5,79.58,7860,0.451,1,24,24,24,18,29,27,29,23,20,23,17,15,27,14,27,30,30,29,15.2,11.4,10.4,43.5,15.7,11.6,12.3,42.2,24,22,20,22,12,8,17,5,30,30,21,10,15,0.722,0.278,0.602,0.162,0.273,0.106,0.124,0.154,0.44,0.477,0.523,0.817,0.183,0.556,0.444,3,28,3,6,23,16,30,14,10,23,8,21,10,23,8
1610612759,San Antonio Spurs,82,47,35,0.573,48.1,0.9,1.1,0.004,-0.7,-2.2,0.004,1.8,2.0,0.013,1.1,0.6,1.7,1.0,-0.9,0.1,1.7,-1.7,-2.6,2.6,2.9,2.9,2017-18,Regular Season,105.5,107.1,102.4,104.1,3.1,3.0,0.583,1.73,17.3,0.277,0.741,0.508,0.137,0.507,0.543,97.2,95.7,79.75,7867,0.525,1,12,12,12,23,17,4,8,18,6,13,9,8,8,6,26,25,28,6,16.3,13.4,10.3,43.8,15.0,12.2,12.5,44.1,16,9,22,19,8,13,19,12,17,8,5,12,8,0.718,0.282,0.595,0.169,0.248,0.1,0.157,0.159,0.426,0.496,0.504,0.897,0.103,0.583,0.417,4,27,5,3,27,22,14,11,14,16,15,3,28,18,13
1610612761,Toronto Raptors,82,59,23,0.72,48.4,2.9,1.9,0.023,2.9,8.0,0.001,-0.8,-1.8,0.027,-0.1,1.6,1.6,2.6,-1.0,0.5,1.2,-1.2,1.8,-1.8,7.8,7.8,2017-18,Regular Season,111.0,113.0,103.4,105.3,7.6,7.7,0.59,1.82,17.9,0.274,0.725,0.502,0.135,0.539,0.575,99.8,98.02,81.68,8104,0.538,1,2,2,2,8,2,5,2,11,4,6,12,21,15,4,5,4,14,3,17.2,13.0,13.3,48.6,15.0,13.2,11.6,45.3,9,11,10,6,7,24,14,18,16,3,25,14,21,0.623,0.377,0.528,0.092,0.317,0.119,0.155,0.154,0.436,0.499,0.501,0.816,0.184,0.59,0.41,26,5,23,25,9,12,17,13,11,14,17,22,9,11,20
1610612762,Utah Jazz,82,48,34,0.585,48.2,1.0,-0.1,0.013,1.3,3.6,0.001,1.0,1.0,0.008,0.4,1.3,1.6,2.5,-0.2,0.4,0.5,-0.5,-0.9,0.9,4.3,4.3,2017-18,Regular Season,106.2,107.4,101.6,103.0,4.6,4.4,0.586,1.53,17.1,0.256,0.756,0.509,0.152,0.527,0.564,97.8,96.58,80.48,7951,0.532,1,8,8,8,18,16,1,5,14,24,17,21,3,7,24,9,11,25,4,16.8,11.4,10.2,44.4,16.4,10.8,9.5,41.8,13,23,23,14,16,2,1,2,12,6,14,6,3,0.643,0.357,0.527,0.101,0.312,0.098,0.161,0.161,0.426,0.5,0.5,0.805,0.195,0.586,0.414,21,10,24,24,12,23,10,8,16,13,18,25,6,14,17
1610612764,Washington Wizards,82,43,39,0.524,48.4,1.0,1.2,0.005,-0.3,-2.7,0.026,-1.1,-1.8,0.011,0.2,0.4,0.6,2.9,-0.3,0.0,-0.4,0.4,1.3,-1.3,0.6,0.6,2017-18,Regular Season,106.9,108.1,106.2,107.7,0.7,0.4,0.631,1.73,18.4,0.274,0.732,0.504,0.148,0.525,0.56,98.9,97.67,81.39,8087,0.509,1,17,17,17,5,15,15,15,3,7,4,11,13,12,20,11,12,16,13,17.2,12.7,11.6,42.3,17.1,13.1,11.0,45.4,8,13,15,25,19,22,8,19,15,15,27,9,13,0.69,0.31,0.563,0.167,0.279,0.109,0.158,0.162,0.396,0.548,0.452,0.88,0.12,0.631,0.369,7,24,10,5,18,15,13,7,26,4,27,6,25,3,28
1610612737,Atlanta Hawks,82,29,53,0.354,48.4,-1.4,1.3,-0.022,0.7,2.6,-0.008,-3.9,-4.9,-0.006,1.0,-1.0,0.1,-1.0,2.0,-1.6,-0.4,0.4,1.4,-1.4,-6.0,-6.0,2018-19,Regular Season,105.5,107.5,111.2,113.1,-5.7,-5.5,0.624,1.52,17.7,0.284,0.718,0.496,0.162,0.522,0.555,106.4,104.56,87.13,8642,0.464,1,26,26,26,7,23,28,26,9,29,16,8,24,20,30,17,17,1,26,17.0,14.1,15.2,51.1,21.1,14.6,16.5,49.3,11,8,8,8,30,28,29,18,17,27,29,12,24,0.597,0.403,0.5,0.049,0.344,0.134,0.155,0.15,0.451,0.533,0.467,0.824,0.176,0.624,0.376,27,4,26,29,2,10,17,11,10,11,20,19,12,9,22
1610612738,Boston Celtics,82,49,33,0.598,48.2,2.6,2.5,0.016,1.1,1.0,0.021,-1.8,-3.3,0.038,-0.6,-0.8,-1.4,2.6,-2.3,1.8,1.4,-1.4,0.8,-0.8,4.4,4.4,2018-19,Regular Season,110.1,111.3,104.9,107.0,5.1,4.3,0.624,2.05,18.8,0.257,0.728,0.495,0.127,0.534,0.567,102.0,100.43,83.69,8282,0.53,1,9,9,9,18,10,6,6,8,2,4,24,15,23,3,7,10,16,5,18.1,12.5,16.2,44.8,14.8,13.5,13.2,45.9,5,23,7,23,4,16,11,5,30,9,18,8,15,0.619,0.381,0.525,0.127,0.336,0.145,0.139,0.161,0.398,0.527,0.473,0.854,0.146,0.624,0.376,22,9,20,5,8,7,29,6,27,13,18,9,22,8,23
1610612751,Brooklyn Nets,82,42,40,0.512,48.7,-1.9,-2.7,-0.008,2.4,5.8,0.012,1.4,2.6,-0.026,0.0,0.4,0.3,0.1,1.6,-1.2,-1.1,1.1,-0.5,0.5,-0.1,-0.1,2018-19,Regular Season,106.9,108.9,107.0,109.0,-0.1,-0.1,0.592,1.58,16.9,0.282,0.72,0.501,0.146,0.52,0.556,103.4,101.52,84.6,8452,0.492,1,14,14,14,1,19,15,15,18,25,23,9,23,15,25,18,15,11,21,15.4,13.8,11.6,48.8,17.3,14.4,11.8,51.2,22,9,22,18,24,27,4,25,5,7,10,22,23,0.597,0.403,0.49,0.055,0.341,0.104,0.169,0.137,0.434,0.508,0.492,0.774,0.226,0.592,0.408,26,5,28,27,5,23,8,25,17,14,17,28,3,18,13
1610612766,Charlotte Hornets,82,39,43,0.476,48.4,-1.7,0.6,-0.022,-0.2,0.4,-0.01,2.5,2.9,0.009,-0.1,-1.9,-2.0,-2.8,-1.3,0.3,-1.1,1.1,-1.7,1.7,-1.1,-1.1,2018-19,Regular Season,108.3,110.7,110.2,112.0,-1.8,-1.3,0.578,1.9,17.0,0.268,0.731,0.495,0.122,0.514,0.554,101.1,99.18,82.65,8202,0.486,1,17,17,17,11,11,23,19,24,6,22,17,12,22,2,24,19,21,24,16.1,13.0,11.7,46.8,13.7,13.4,13.3,49.0,17,18,20,20,1,15,12,16,15,24,3,17,12,0.622,0.378,0.511,0.089,0.323,0.106,0.166,0.145,0.422,0.494,0.506,0.777,0.223,0.578,0.422,20,11,23,19,11,19,10,16,22,22,9,27,4,24,7
1610612741,Chicago Bulls,82,22,60,0.268,48.5,-2.4,-1.4,-0.02,-3.0,-7.1,-0.015,-0.6,-1.3,0.021,-1.3,-2.3,-3.5,-3.6,0.8,0.0,-1.5,1.5,1.6,-1.6,-8.4,-8.4,2018-19,Regular Season,102.5,104.5,110.9,112.8,-8.4,-8.3,0.55,1.55,16.3,0.242,0.727,0.483,0.141,0.505,0.541,101.1,99.3,82.75,8232,0.453,1,27,27,27,3,29,25,27,25,26,26,30,16,27,20,28,28,20,27,15.2,11.0,12.1,50.8,16.6,13.4,13.0,49.1,25,30,18,9,17,14,10,17,26,26,9,18,16,0.705,0.295,0.586,0.102,0.26,0.115,0.154,0.145,0.484,0.465,0.535,0.838,0.162,0.55,0.45,3,28,2,13,30,16,20,17,3,27,4,13,18,25,6
1610612739,Cleveland Cavaliers,82,19,63,0.232,48.2,-4.3,0.4,-0.051,-1.7,-2.5,-0.025,0.6,0.2,0.023,1.2,-2.6,-1.5,-5.0,1.0,-0.4,-3.2,3.2,0.6,-0.6,-9.6,-9.6,2018-19,Regular Season,105.0,106.8,115.1,116.8,-10.1,-10.0,0.532,1.54,15.6,0.282,0.732,0.496,0.138,0.503,0.54,98.9,97.37,81.14,8021,0.436,1,28,28,28,24,25,30,30,29,27,29,10,11,21,13,29,29,29,30,14.4,13.5,10.6,44.5,16.8,12.7,14.0,50.0,29,11,27,25,19,10,17,20,25,30,4,26,11,0.668,0.332,0.547,0.121,0.297,0.101,0.157,0.138,0.426,0.435,0.565,0.802,0.198,0.532,0.468,8,23,10,6,18,24,15,24,20,29,2,25,6,29,2
1610612742,Dallas Mavericks,82,33,49,0.402,48.2,-2.1,-2.4,-0.012,1.3,4.1,-0.004,1.7,3.3,-0.035,0.0,0.5,0.5,-1.1,1.2,-1.3,-0.2,0.2,-3.1,3.1,-1.3,-1.3,2018-19,Regular Season,106.6,108.7,108.3,110.1,-1.7,-1.5,0.603,1.64,17.0,0.273,0.734,0.503,0.142,0.519,0.555,101.4,99.6,83.0,8216,0.492,1,22,22,22,18,20,18,21,13,21,21,13,10,12,21,19,16,19,20,14.5,12.9,12.3,44.5,15.6,13.0,16.7,47.7,28,19,17,24,10,12,30,11,4,16,8,24,10,0.578,0.422,0.484,0.075,0.343,0.113,0.173,0.134,0.409,0.506,0.494,0.806,0.194,0.603,0.397,29,2,29,23,3,18,4,27,26,16,15,23,8,13,18
1610612743,Denver Nuggets,82,54,28,0.659,48.1,2.4,3.7,0.008,0.2,-0.6,0.012,-1.0,-1.3,0.002,2.1,1.8,3.9,2.8,-0.1,0.3,-0.5,0.5,-0.4,0.4,4.0,4.0,2018-19,Regular Season,109.8,112.1,106.8,108.1,3.0,4.0,0.653,2.04,19.3,0.308,0.744,0.524,0.136,0.527,0.558,100.1,98.49,82.08,8096,0.524,1,4,4,4,27,7,10,8,2,3,2,1,5,2,11,15,14,26,8,15.7,15.5,12.6,52.1,15.0,12.1,12.2,48.9,19,1,15,4,6,5,6,15,27,15,17,15,5,0.652,0.348,0.559,0.088,0.299,0.114,0.143,0.142,0.471,0.571,0.429,0.883,0.117,0.653,0.347,16,15,8,20,14,17,27,18,4,2,29,2,29,2,29
1610612765,Detroit Pistons,82,41,41,0.5,48.4,-1.0,3.3,-0.029,2.5,7.0,0.003,-0.7,-0.7,-0.008,2.3,-1.0,1.3,-1.2,-0.2,0.0,-1.1,1.1,0.8,-0.8,-0.2,-0.2,2018-19,Regular Season,106.1,108.4,106.9,108.7,-0.7,-0.3,0.579,1.63,16.5,0.291,0.745,0.509,0.14,0.509,0.544,99.7,97.88,81.57,8101,0.482,1,16,16,16,7,21,12,16,23,23,25,5,4,8,18,26,26,28,25,15.8,13.3,10.0,44.8,16.0,11.3,11.9,49.9,18,15,29,22,12,3,5,19,12,19,26,13,4,0.606,0.394,0.499,0.081,0.339,0.094,0.161,0.148,0.419,0.465,0.535,0.831,0.169,0.579,0.421,25,6,27,21,6,29,14,13,24,26,5,15,16,23,8
1610612744,Golden State Warriors,82,57,25,0.695,48.3,3.6,-1.3,0.047,1.6,0.9,0.038,-2.4,-3.8,0.028,-1.1,2.9,1.8,5.2,0.8,-0.1,2.8,-2.8,1.9,-1.9,6.5,6.5,2018-19,Regular Season,113.9,115.0,106.5,108.6,7.5,6.5,0.668,2.06,20.4,0.257,0.727,0.505,0.139,0.565,0.596,103.2,101.74,84.78,8390,0.546,1,3,3,3,15,1,11,2,1,1,1,23,17,10,16,1,1,10,2,16.3,12.5,19.1,43.2,17.4,13.8,15.1,47.1,15,22,3,28,25,21,24,7,28,3,21,19,17,0.616,0.384,0.523,0.156,0.338,0.162,0.139,0.138,0.367,0.61,0.39,0.803,0.197,0.668,0.332,23,8,21,2,7,3,30,23,30,1,30,24,7,1,30
1610612745,Houston Rockets,82,53,29,0.646,48.4,-1.2,0.7,-0.017,6.0,15.6,0.016,1.1,0.7,0.023,-0.8,-2.6,-3.4,-2.3,-1.7,1.1,0.4,-0.4,2.0,-2.0,4.8,4.8,2018-19,Regular Season,112.5,114.9,107.9,110.1,4.6,4.8,0.541,1.59,15.9,0.269,0.7,0.481,0.135,0.542,0.581,100.4,98.39,81.99,8130,0.498,1,5,5,5,11,2,17,5,28,24,28,16,29,28,9,4,3,27,17,18.0,13.1,12.0,42.1,16.3,13.7,13.8,51.8,6,16,19,30,14,17,15,28,6,18,25,7,29,0.481,0.519,0.406,0.036,0.425,0.106,0.169,0.158,0.37,0.482,0.518,0.626,0.374,0.541,0.459,30,1,30,30,1,21,7,7,29,24,7,30,1,28,3
1610612754,Indiana Pacers,82,48,34,0.585,48.1,2.6,0.9,0.025,-1.9,-6.7,0.02,0.0,0.1,-0.004,-1.2,0.6,-0.6,1.5,-2.0,1.3,-0.3,0.3,-0.6,0.6,3.3,3.3,2018-19,Regular Season,107.3,109.4,104.2,106.0,3.1,3.4,0.628,1.9,18.9,0.269,0.722,0.499,0.139,0.53,0.561,100.4,98.64,82.2,8097,0.527,1,11,11,11,30,18,3,9,7,8,3,15,22,18,15,10,13,25,7,19.1,13.3,14.6,48.9,14.9,13.3,14.0,44.8,3,12,12,17,5,13,16,4,23,13,6,2,22,0.708,0.292,0.59,0.137,0.264,0.135,0.147,0.176,0.452,0.557,0.443,0.864,0.136,0.628,0.372,2,29,1,3,28,9,23,1,9,4,27,7,24,7,24
1610612746,LA Clippers,82,48,34,0.585,48.4,-0.5,-3.8,0.014,-0.3,-4.4,0.045,2.1,2.2,0.015,-1.6,1.3,-0.2,-0.1,1.4,-1.4,-1.4,1.4,-0.7,0.7,0.9,0.9,2018-19,Regular Season,109.7,111.4,109.0,110.4,0.7,1.0,0.582,1.65,17.1,0.263,0.722,0.5,0.141,0.529,0.575,104.1,102.66,85.55,8475,0.505,1,11,11,11,11,9,19,13,21,19,20,21,21,17,19,12,5,7,13,15.5,13.1,14.3,51.2,17.7,13.8,14.8,51.1,21,17,13,7,26,22,23,23,1,8,27,27,21,0.705,0.295,0.543,0.098,0.261,0.124,0.196,0.135,0.445,0.497,0.503,0.849,0.151,0.582,0.418,4,27,13,15,29,13,1,26,14,21,10,11,20,21,10
1610612747,Los Angeles Lakers,82,37,45,0.451,48.2,0.6,-2.3,0.018,-1.5,-3.0,-0.015,-1.5,0.6,-0.084,-1.1,0.8,-0.3,0.5,1.4,-0.8,0.2,-0.2,-0.1,0.1,-1.7,-1.7,2018-19,Regular Season,105.2,107.4,107.3,108.9,-2.1,-1.6,0.6,1.63,17.8,0.27,0.725,0.502,0.15,0.527,0.554,105.5,103.6,86.33,8534,0.495,1,20,20,20,18,24,13,22,16,22,14,14,19,14,28,14,18,4,19,16.8,12.9,19.3,55.6,18.5,14.0,15.9,50.3,12,20,2,2,28,23,27,21,16,11,7,16,19,0.658,0.342,0.577,0.079,0.277,0.173,0.146,0.15,0.498,0.539,0.461,0.793,0.207,0.6,0.4,14,17,5,22,23,2,24,12,2,9,22,26,5,16,15
1610612763,Memphis Grizzlies,82,33,49,0.402,48.5,0.4,1.1,-0.001,-1.7,-3.3,-0.018,-1.6,-1.7,-0.012,-0.7,-2.2,-2.9,0.5,-1.2,0.7,0.6,-0.6,0.5,-0.5,-2.6,-2.6,2018-19,Regular Season,103.8,105.6,106.2,108.0,-2.4,-2.4,0.631,1.71,17.9,0.247,0.724,0.484,0.143,0.508,0.548,98.8,97.15,80.96,8038,0.49,1,22,22,22,4,27,9,24,6,16,13,27,20,26,23,27,24,30,22,17.2,11.2,12.3,46.3,16.6,11.6,16.3,42.7,10,29,16,21,18,4,28,3,7,14,28,3,20,0.658,0.342,0.542,0.095,0.287,0.119,0.171,0.166,0.448,0.562,0.438,0.826,0.174,0.631,0.369,12,19,14,17,21,15,5,5,12,3,28,17,14,6,25
1610612748,Miami Heat,82,39,43,0.476,48.1,1.3,1.2,0.009,-0.5,-0.7,-0.009,-2.4,-1.0,-0.075,1.1,1.1,2.2,1.0,0.6,0.2,0.7,-0.7,0.7,-0.7,-0.2,-0.2,2018-19,Regular Season,104.6,106.7,105.1,107.1,-0.6,-0.4,0.612,1.65,17.6,0.291,0.731,0.509,0.149,0.515,0.542,100.7,98.73,82.28,8122,0.501,1,17,17,17,27,26,7,17,12,20,17,6,13,6,26,21,27,23,14,15.5,14.1,9.9,48.9,17.1,13.7,12.5,42.3,20,7,30,16,22,18,8,2,20,5,19,11,13,0.632,0.368,0.536,0.073,0.321,0.094,0.143,0.147,0.463,0.505,0.495,0.88,0.12,0.612,0.388,18,13,18,25,12,28,26,15,5,17,14,3,28,12,19
1610612749,Milwaukee Bucks,82,60,22,0.732,48.2,2.8,-2.4,0.043,0.4,1.9,-0.008,2.8,2.6,0.039,-0.6,5.0,4.4,1.3,0.5,0.7,1.1,-1.1,-0.5,0.5,8.9,8.9,2018-19,Regular Season,111.5,113.5,103.0,104.9,8.5,8.6,0.601,1.88,18.3,0.25,0.757,0.516,0.133,0.55,0.583,105.4,103.57,86.31,8533,0.553,1,1,1,1,18,4,1,1,15,10,10,26,2,5,7,2,2,5,1,16.7,11.7,17.7,53.3,14.6,12.1,11.0,42.2,13,27,6,3,2,5,1,1,18,1,1,25,2,0.581,0.419,0.506,0.055,0.342,0.15,0.152,0.141,0.451,0.5,0.5,0.825,0.175,0.601,0.399,28,3,25,28,4,6,22,20,11,19,12,18,13,15,16
1610612750,Minnesota Timberwolves,82,36,46,0.439,48.4,-0.5,1.2,-0.011,-2.6,-4.8,-0.027,2.1,2.0,0.02,0.0,-0.9,-0.9,-1.5,-1.6,1.8,-0.5,0.5,-1.6,1.6,-1.5,-1.5,2018-19,Regular Season,108.4,110.6,110.2,112.2,-1.9,-1.6,0.591,1.88,17.4,0.292,0.709,0.497,0.129,0.511,0.552,102.8,100.88,84.07,8341,0.498,1,21,21,21,11,13,24,23,19,9,18,4,27,19,5,25,22,13,15,17.5,15.0,11.7,49.5,15.1,14.8,13.6,48.9,8,3,21,13,8,29,14,14,9,25,11,10,27,0.685,0.315,0.561,0.121,0.269,0.104,0.17,0.155,0.44,0.505,0.495,0.862,0.138,0.591,0.409,5,26,7,7,24,22,6,8,15,18,13,8,23,19,12
1610612740,New Orleans Pelicans,82,33,49,0.402,48.2,0.4,-0.6,0.007,-2.0,-3.9,-0.02,-0.1,-0.1,-0.003,0.1,1.4,1.5,0.5,1.2,-1.1,0.0,0.0,0.1,-0.1,-1.3,-1.3,2018-19,Regular Season,108.6,110.7,110.4,112.0,-1.8,-1.3,0.619,1.82,18.6,0.285,0.729,0.509,0.142,0.529,0.563,105.6,103.89,86.58,8553,0.498,1,22,22,22,24,12,22,20,11,12,7,7,14,9,22,11,12,2,16,16.1,14.4,14.8,58.2,18.0,13.7,15.7,51.6,16,5,11,1,27,18,25,27,19,21,15,23,14,0.676,0.324,0.579,0.074,0.267,0.128,0.154,0.14,0.504,0.542,0.458,0.869,0.131,0.619,0.381,7,24,4,24,26,12,18,22,1,8,23,4,27,11,20
1610612752,New York Knicks,82,17,65,0.207,48.2,-3.7,-1.4,-0.034,-1.8,-3.1,-0.023,-0.1,0.1,-0.008,-0.3,-2.5,-2.8,-5.5,0.8,-0.6,-0.4,0.4,0.1,-0.1,-9.2,-9.2,2018-19,Regular Season,102.1,104.0,110.9,112.9,-8.8,-8.9,0.525,1.43,14.9,0.264,0.717,0.486,0.14,0.49,0.529,102.0,100.16,83.46,8244,0.442,1,30,30,30,18,30,26,28,30,30,30,20,25,25,17,30,30,17,29,14.7,13.3,11.1,44.0,16.4,14.1,11.7,50.6,27,12,23,26,16,24,3,22,8,23,20,20,25,0.666,0.334,0.539,0.118,0.288,0.106,0.173,0.141,0.421,0.418,0.582,0.826,0.174,0.525,0.475,9,22,17,8,20,20,3,21,23,30,1,16,15,30,1
1610612760,Oklahoma City Thunder,82,49,33,0.598,48.4,1.9,5.3,-0.006,0.1,1.0,-0.008,-0.5,1.0,-0.048,2.7,-0.3,2.4,-1.5,-2.8,1.1,0.1,-0.1,-0.1,0.1,3.4,3.4,2018-19,Regular Season,107.6,109.8,104.7,106.5,2.9,3.4,0.548,1.67,16.3,0.298,0.738,0.509,0.134,0.514,0.545,105.3,103.38,86.15,8549,0.506,1,9,9,9,7,16,4,10,26,17,27,3,9,7,8,22,25,6,12,19.2,15.5,18.2,51.8,16.0,12.5,12.3,48.4,2,2,5,6,12,8,7,13,10,17,24,1,9,0.653,0.347,0.547,0.094,0.298,0.159,0.156,0.168,0.453,0.451,0.549,0.814,0.186,0.548,0.452,15,16,11,18,16,5,16,4,8,28,3,21,10,26,5
1610612753,Orlando Magic,82,42,40,0.512,48.2,0.5,1.5,-0.002,1.0,1.9,0.009,-1.3,-1.7,0.003,1.0,-0.2,0.8,2.5,0.2,-0.4,1.0,-1.0,-0.1,0.1,0.7,0.7,2018-19,Regular Season,106.5,108.2,105.8,107.6,0.8,0.6,0.632,1.94,18.6,0.259,0.754,0.504,0.133,0.518,0.55,100.3,98.65,82.21,8133,0.508,1,14,14,14,18,22,8,14,5,5,6,22,3,11,6,20,23,24,11,15.2,12.4,10.8,44.0,14.7,10.9,12.7,47.2,24,25,25,27,3,1,9,8,29,10,5,21,3,0.64,0.36,0.541,0.13,0.319,0.101,0.14,0.142,0.41,0.553,0.447,0.832,0.168,0.632,0.368,17,14,15,4,13,25,28,19,25,6,25,14,17,5,26
1610612755,Philadelphia 76ers,82,51,31,0.622,48.3,-0.1,-3.3,0.016,0.6,0.1,0.017,2.4,3.0,0.003,0.8,3.4,4.3,3.5,2.2,-0.3,1.2,-1.2,-0.9,0.9,2.7,2.7,2018-19,Regular Season,110.4,111.6,107.1,109.0,3.3,2.6,0.648,1.8,18.7,0.278,0.741,0.517,0.144,0.532,0.574,104.0,102.59,85.49,8467,0.529,1,7,7,7,15,8,14,11,3,14,5,11,7,4,24,8,6,8,6,15.3,14.1,15.0,49.4,17.3,12.3,14.7,51.2,23,6,10,14,23,7,22,24,2,6,22,28,7,0.658,0.342,0.533,0.104,0.282,0.13,0.184,0.133,0.429,0.546,0.454,0.937,0.063,0.648,0.352,13,18,19,10,22,11,2,28,19,7,24,1,30,3,28
1610612756,Phoenix Suns,82,19,63,0.232,48.5,-2.4,-0.8,-0.023,-1.5,-0.7,-0.042,-3.1,-4.9,0.025,-2.7,-4.1,-6.8,-2.1,-0.1,0.0,0.1,-0.1,2.9,-2.9,-9.3,-9.3,2018-19,Regular Season,103.6,105.3,112.2,114.2,-8.6,-8.9,0.595,1.53,17.3,0.247,0.683,0.464,0.153,0.514,0.552,102.9,101.15,84.3,8371,0.45,1,28,28,28,4,28,29,29,17,28,19,28,30,30,29,23,21,12,28,18.2,12.1,15.2,49.8,19.5,15.5,15.8,53.0,4,26,9,12,29,30,26,30,13,28,30,4,30,0.665,0.335,0.567,0.104,0.269,0.141,0.164,0.17,0.463,0.528,0.472,0.808,0.192,0.595,0.405,10,21,6,12,25,8,12,2,6,12,19,22,9,17,14
